"Datos 1:Long. de Onda(nm)","Datos 1:Absorbancia","Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia"
466.89999999999998,0.047231768920819261,466.89999999999998,0.096546852944481953,466.89999999999998,0.18974041230329752,466.89999999999998,0.21643078525278203,466.89999999999998,0.28286529975185748,466.89999999999998,0.26850513472751225
468.10000000000002,0.047465486664653556,468.10000000000002,0.095126963902197437,468.10000000000002,0.18624940511473653,468.10000000000002,0.2124642230993643,468.10000000000002,0.276975605079264,468.10000000000002,0.26312883836528433
469.19999999999999,0.047350298682974357,469.19999999999999,0.093262871920148926,469.19999999999999,0.18319325704694789,469.19999999999999,0.20745984991600919,469.19999999999999,0.27109133963984799,469.19999999999999,0.25741586736983191
470.30000000000001,0.047182689782499176,470.30000000000001,0.091960167483712274,470.30000000000001,0.17944870534952839,470.30000000000001,0.20338621825437397,470.30000000000001,0.2652499541791542,470.30000000000001,0.25105147166312558
471.39999999999998,0.045651214976148324,471.39999999999998,0.090053918266276067,471.39999999999998,0.17490112468906838,471.39999999999998,0.19780399961257511,471.39999999999998,0.25802732258632965,471.39999999999998,0.24299228047831001
472.60000000000002,0.042981984930000605,472.60000000000002,0.086882018047524046,472.60000000000002,0.16844567659134535,472.60000000000002,0.19140795734894089,472.60000000000002,0.24938915996759148,472.60000000000002,0.23292841095632211
473.69999999999999,0.041127529424775044,473.69999999999999,0.082639301209204818,473.69999999999999,0.16221167371356637,473.69999999999999,0.18423497089165775,473.69999999999999,0.24095698674730626,473.69999999999999,0.22380530826154788
474.80000000000001,0.039663468192734364,474.80000000000001,0.079469947081993952,474.80000000000001,0.15646796228038573,474.80000000000001,0.17813204728034759,474.80000000000001,0.23333282261440713,474.80000000000001,0.21566606008378408
475.89999999999998,0.038780089310381793,475.89999999999998,0.077542553714982532,475.89999999999998,0.15155827344395556,475.89999999999998,0.172751309079616,475.89999999999998,0.22548382585748916,475.89999999999998,0.20866772772508013
477.10000000000002,0.037494249045556094,477.10000000000002,0.076634357649044249,477.10000000000002,0.14708824469718484,477.10000000000002,0.16717275443607948,477.10000000000002,0.21789561451164463,477.10000000000002,0.20149525702616788
478.19999999999999,0.036678738816805501,478.19999999999999,0.074724399121673724,478.19999999999999,0.14337896381417115,478.19999999999999,0.1618591529469291,478.19999999999999,0.21085425601219221,478.19999999999999,0.19443733741254055
479.30000000000001,0.036855627678740399,479.30000000000001,0.072958989368156146,479.30000000000001,0.13911440645565643,479.30000000000001,0.15735150168700507,479.30000000000001,0.20422715224283161,479.30000000000001,0.18856778200075963
480.39999999999998,0.035581023477099016,480.39999999999998,0.070354961713348096,480.39999999999998,0.13408264725542041,480.39999999999998,0.15069605933365304,480.39999999999998,0.19625795930788414,480.39999999999998,0.17985581785606319
481.60000000000002,0.03377331986964327,481.60000000000002,0.068190491435177192,481.60000000000002,0.128239143346768,481.60000000000002,0.14423143322842935,481.60000000000002,0.18647601290104032,481.60000000000002,0.17065946149406197
482.69999999999999,0.030712794834115043,482.69999999999999,0.065596515303335545,482.69999999999999,0.12188326396607696,482.69999999999999,0.13653057936875146,482.69999999999999,0.17664776534386784,482.69999999999999,0.16045432993254005
483.80000000000001,0.028556814889959758,483.80000000000001,0.061670643736740471,483.80000000000001,0.11477491870166601,483.80000000000001,0.12917149051604615,483.80000000000001,0.16742116712973232,483.80000000000001,0.15165860969073286
484.89999999999998,0.026592228757196024,484.89999999999998,0.058187066433011081,484.89999999999998,0.10771542914324339,484.89999999999998,0.12123622912711984,484.89999999999998,0.15794687023012299,484.89999999999998,0.14175352814782038
486.10000000000002,0.025381204977040328,486.10000000000002,0.054342110877812821,486.10000000000002,0.10163192775059038,486.10000000000002,0.11373561445185909,486.10000000000002,0.14826004131158421,486.10000000000002,0.13271468213387694
487.19999999999999,0.023857770919651689,487.19999999999999,0.051737929777354363,487.19999999999999,0.096018225824428205,487.19999999999999,0.1074974946775038,487.19999999999999,0.14001527080609866,487.19999999999999,0.12381390611934684
488.30000000000001,0.023079767832210329,488.30000000000001,0.048751824637466301,488.30000000000001,0.090598681071780041,488.30000000000001,0.10179124692390173,488.30000000000001,0.13220458820670489,488.30000000000001,0.117303452720249
489.39999999999998,0.021694829672473492,489.39999999999998,0.045579681611339184,489.39999999999998,0.084879015837768357,489.39999999999998,0.096171725989730339,489.39999999999998,0.12522793797735621,489.39999999999998,0.109810420038017
490.60000000000002,0.021090730167270255,490.60000000000002,0.042823152196897141,490.60000000000002,0.079987072881495536,490.60000000000002,0.091099416804969469,490.60000000000002,0.11684618526767876,490.60000000000002,0.10343633105157579
491.69999999999999,0.019131718389907348,491.69999999999999,0.040083026109836162,491.69999999999999,0.074734793630830021,491.69999999999999,0.084867777718177662,491.69999999999999,0.10913140854486691,491.69999999999999,0.094974626779358085
492.80000000000001,0.016844498833797683,492.80000000000001,0.037133853583535048,492.80000000000001,0.068644860947543185,492.80000000000001,0.07860677841582997,492.80000000000001,0.10132819142548422,492.80000000000001,0.087598991779201718
493.89999999999998,0.014641938401519949,493.89999999999998,0.034467529773739569,493.89999999999998,0.063158570603622399,493.89999999999998,0.072387811371247723,493.89999999999998,0.094802305435338852,493.89999999999998,0.080000788221117336
495.10000000000002,0.012908477755311676,495.10000000000002,0.031421049435302439,495.10000000000002,0.058924553240230049,495.10000000000002,0.066771939556162563,495.10000000000002,0.088288302167621291,495.10000000000002,0.07359625244165513
496.19999999999999,0.010876917054965185,496.19999999999999,0.028459007393996316,496.19999999999999,0.054427951166849287,496.19999999999999,0.061021978548954081,496.19999999999999,0.081154610585087106,496.19999999999999,0.066561902949651808
497.30000000000001,0.0076488576504964989,497.30000000000001,0.024255580086639306,497.30000000000001,0.049501661556043963,497.30000000000001,0.05452329175062065,497.30000000000001,0.073696662258414536,497.30000000000001,0.059715774894104401
